GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1294654460,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,1,110,110,11,3,-2,4,1,4,-1.88679245283019,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317103000,https://www.thisdaylive.com/2026/03/17/crisis-rocks-edo-apc-as-members-allege-imposition-of-non-party-member-as-ovia-north-east-chairman/
1294648858,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,1,010,010,01,1,0,4,1,4,-1.44578313253012,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317093000,https://lanouvelletribune.info/2026/03/presidentielle-au-benin-frejus-boris-sonon-mobilise-djidja-et-abomey-pour-le-vote/
1294635785,20260317,202603,2026,2026.211,SPY,OPERATIVE,,,,,,SPY,,,EDU,SCHOOL,,,,,,EDU,,,1,128,128,12,3,-5,5,1,5,-6.78466076696165,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317081500,https://promptnewsonline.com/protesters-demand-expulsion-of-students-over-bullying-incident-in-edo-school/
1294598800,20260317,202603,2026,2026.211,OPP,PROTESTER,,,,,,OPP,,,EDU,SCHOOL,,,,,,EDU,,,1,010,010,01,1,0,10,1,10,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294598382,20260317,202603,2026,2026.211,GOV,STATE MINIST,,,,,,GOV,,,EDU,STUDENT,,,,,,EDU,,,0,111,111,11,3,-2,10,1,10,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294598378,20260317,202603,2026,2026.211,GOV,MINISTRY,,,,,,GOV,,,EDU,SCHOOL,,,,,,EDU,,,0,042,042,04,1,1.9,5,1,5,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294598237,20260317,202603,2026,2026.211,EDU,SCHOOL,,,,,,EDU,,,BEN,BENIN,BEN,,,,,,,,0,043,043,04,1,2.8,2,1,2,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294597866,20260317,202603,2026,2026.211,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,042,042,04,1,1.9,3,1,3,-7.2463768115942,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294678206,20260317,202603,2026,2026.211,CMR,CAMEROON,CMR,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,1,090,090,09,2,-2,10,1,10,-1.10429447852761,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317124500,https://techcabal.com/2026/03/17/accrue/
1294670724,20260317,202603,2026,2026.211,IGOUNODEVWBK,WORLD BANK,,UNO,,,,IGO,DEV,,LBR,LIBERIA,LBR,,,,,,,,1,010,010,01,1,0,2,1,2,5.10948905109489,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317120000,https://developingtelecoms.com/telecom-business/telecom-investment-mergers/19949-world-bank-initiative-aims-to-boost-digital-economy-in-three-african-countries.html
1294689513,20260317,202603,2026,2026.211,GOV,RULER,,,,,,GOV,,,NGA,BENIN CITY,NGA,,,,,,,,1,010,010,01,1,0,10,1,10,-5.60747663551402,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317140000,https://dailypost.ng/2026/03/17/edo-traditional-ruler-denies-embezzling-n250m-community-funds-efcc-arrest/
1294689249,20260317,202603,2026,2026.211,CVL,COMMUNITY,,,,,,CVL,,,NGA,BENIN CITY,NGA,,,,,,,,1,173,173,17,4,-5,10,1,10,-5.60747663551402,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317140000,https://dailypost.ng/2026/03/17/edo-traditional-ruler-denies-embezzling-n250m-community-funds-efcc-arrest/
1294581407,20260317,202603,2026,2026.211,LEG,REPRESENTATIVES,,,,,,LEG,,,GOV,AUTHORITIES,,,,,,GOV,,,1,010,010,01,1,0,10,1,10,3.33333333333334,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317001500,https://lanouvelletribune.info/2026/03/presidentielle-au-benin-abomey-sacre-wadagni-talata/
1294598362,20260317,202603,2026,2026.211,GOV,MINISTRY,,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,0,111,111,11,3,-2,2,1,2,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294656109,20260317,202603,2026,2026.211,HLH,PHYSICIAN,,,,,,HLH,,,,,,,,,,,,,1,173,173,17,4,-5,10,1,10,1.71428571428571,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317101500,https://www.africatopsuccess.com/fin-de-greve-des-etudiants-en-sante-talon-promet-un-cadre-plus-protecteur/
1294654810,20260317,202603,2026,2026.211,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0,6,1,6,-1.88679245283019,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317103000,https://www.thisdaylive.com/2026/03/17/crisis-rocks-edo-apc-as-members-allege-imposition-of-non-party-member-as-ovia-north-east-chairman/
1294635693,20260317,202603,2026,2026.211,OPP,PROTESTER,,,,,,OPP,,,,,,,,,,,,,0,010,010,01,1,0,10,1,10,-6.78466076696165,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317081500,https://promptnewsonline.com/protesters-demand-expulsion-of-students-over-bullying-incident-in-edo-school/
1294598349,20260317,202603,2026,2026.211,GOV,MINISTRY,,,,,,GOV,,,,,,,,,,,,,0,111,111,11,3,-2,3,1,3,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294598236,20260317,202603,2026,2026.211,EDU,STUDENT,,,,,,EDU,,,,,,,,,,,,,1,141,141,14,3,-6.5,10,1,10,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294597998,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,111,111,11,3,-2,2,1,2,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294710417,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,128,128,12,3,-5,3,1,3,0.451807228915659,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317160000,https://punchng.com/just-in-benin-queen-others-risk-expulsion-over-pellers-unauthorised-palace-visit/
1294704963,20260317,202603,2026,2026.211,BFA,BURKINA FASO,BFA,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,043,043,04,1,2.8,2,1,2,-0.60790273556231,1,Niger,NG,NG,,16,8,NG,1,Armenia,AM,AM,,40,45,AM,1,Benin,BN,BN,,9.5,2.25,BN,20260317153000,https://www.getsurrey.co.uk/news/uk-world-news/foreign-office-warns-against-travel-33598755
1294710416,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,10,1,10,0.451807228915659,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317160000,https://punchng.com/just-in-benin-queen-others-risk-expulsion-over-pellers-unauthorised-palace-visit/
1294748533,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,MED,MEDIA,,,,,,MED,,,1,043,043,04,1,2.8,8,1,8,0,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317194500,https://www.informationng.com/2026/03/queen-to-be-kcked-out-of-palace-for-allowing-peller-cause-embarrassment-to-benin-kingdom.html
1294774752,20260317,202603,2026,2026.211,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,1,042,042,04,1,1.9,6,1,6,-1.20481927710844,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317230000,https://theeagleonline.com.ng/benin-traditional-council-sanctions-queen-chief-over-pellers-visit/
1294723201,20260317,202603,2026,2026.211,JUD,JUDGE,,,,,,JUD,,,CRM,CRIMINAL,,,,,,CRM,,,0,192,192,19,4,-9.5,10,1,10,-5.27272727272727,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317170000,https://lanouvelletribune.info/2026/03/benin-le-militant-ld-julien-kande-kansou-risque-deux-ans-de-prison/
1294716309,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,012,012,01,1,-0.4,4,1,4,-1.99335548172758,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317163000,https://dailypost.ng/2026/03/17/oba-of-benin-sanctions-queen-chiefs-others-over-palace-desecration-by-influencer/
1294749431,20260317,202603,2026,2026.211,MED,MEDIA,,,,,,MED,,,BEN,BENIN,BEN,,,,,,,,1,043,043,04,1,2.8,2,1,2,0,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317194500,https://www.informationng.com/2026/03/queen-to-be-kcked-out-of-palace-for-allowing-peller-cause-embarrassment-to-benin-kingdom.html
1294733748,20260317,202603,2026,2026.211,CRM,ASSAILANT,,,,,,CRM,,,,,,,,,,,,,1,017,017,01,1,0,1,1,1,-6.69856459330143,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317181500,https://saharareporters.com/2026/03/17/bandits-attack-immigration-checkpoint-niger-state-abduct-officer-steal-two-ak-47-rifles
1294748530,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,057,057,05,1,8,6,2,6,-0.50590219224283,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317194500,https://www.informationng.com/2026/03/queen-to-be-kcked-out-of-palace-for-allowing-peller-cause-embarrassment-to-benin-kingdom.html
1294698800,20260317,202603,2026,2026.211,,,,,,,,,,,HLH,PHYSICIAN,,,,,,HLH,,,1,040,040,04,1,1,10,1,10,-0.69204152249135,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317143000,https://lanouvelletribune.info/2026/03/benin-ce-quil-faut-retenir-de-la-rencontre-entre-talon-et-les-medecins-en-formation/
1294718513,20260317,202603,2026,2026.211,GOV,GOVERNMENT,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,1,071,071,07,2,7.4,2,1,2,-5.43806646525679,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,1,Benin,BN,BN,,9.5,2.25,BN,20260317164500,https://www.nigerianeye.com/2026/03/edo-traditional-ruler-denies-embezzling.html
1294704957,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,BFA,BURKINA FASO,BFA,,,,,,,,0,160,160,16,4,-4,2,1,2,-0.60790273556231,1,Armenia,AM,AM,,40,45,AM,1,Niger,NG,NG,,16,8,NG,1,Benin,BN,BN,,9.5,2.25,BN,20260317153000,https://www.getsurrey.co.uk/news/uk-world-news/foreign-office-warns-against-travel-33598755
1294598244,20260317,202603,2026,2026.211,EDU,SCHOOL,,,,,,EDU,,,GOV,MINISTRY,,,,,,GOV,,,0,043,043,04,1,2.8,5,1,5,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294718291,20260317,202603,2026,2026.211,CVL,COMMUNITY,,,,,,CVL,,,NGA,BENIN CITY,NGA,,,,,,,,1,173,173,17,4,-5,4,1,4,-5.43806646525679,1,Nigeria,NI,NI,,10,8,NI,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317164500,https://www.nigerianeye.com/2026/03/edo-traditional-ruler-denies-embezzling.html
1294748447,20260317,202603,2026,2026.211,,,,,,,,,,,LAB,STAFF MEMBER,,,,,,LAB,,,1,173,173,17,4,-5,10,1,10,-1.01180438448566,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317194500,https://www.legit.ng/entertainment/celebrities/1701589-benin-queen-face-expulsion-kingdom-streamer-pellers-viral-palace-visit/
1294689971,20260317,202603,2026,2026.211,NGA,BENIN CITY,NGA,,,,,,,,GOV,RULER,,,,,,GOV,,,1,040,040,04,1,1,10,1,10,-5.60747663551402,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317140000,https://dailypost.ng/2026/03/17/edo-traditional-ruler-denies-embezzling-n250m-community-funds-efcc-arrest/
1294774754,20260317,202603,2026,2026.211,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,1,128,128,12,3,-5,6,1,6,-1.20481927710844,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317230000,https://theeagleonline.com.ng/benin-traditional-council-sanctions-queen-chief-over-pellers-visit/
1294598246,20260317,202603,2026,2026.211,EDU,SCHOOL,,,,,,EDU,,,MED,CORRESPONDENT,,,,,,MED,,,1,043,043,04,1,2.8,5,1,5,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294704959,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,NER,NIGER,NER,,,,,,,,0,042,042,04,1,1.9,2,1,2,-0.60790273556231,1,Armenia,AM,AM,,40,45,AM,1,Niger,NG,NG,,16,8,NG,1,Benin,BN,BN,,9.5,2.25,BN,20260317153000,https://www.getsurrey.co.uk/news/uk-world-news/foreign-office-warns-against-travel-33598755
1294581101,20260317,202603,2026,2026.211,BENGOV,DAHOMEY,BEN,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,186,186,18,4,-10,4,1,4,3.33333333333334,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317001500,https://lanouvelletribune.info/2026/03/presidentielle-au-benin-abomey-sacre-wadagni-talata/
1294598651,20260317,202603,2026,2026.211,LAB,STAFF MEMBER,,,,,,LAB,,,EDU,STUDENT,,,,,,EDU,,,0,010,010,01,1,0,5,1,5,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294670727,20260317,202603,2026,2026.211,IGOUNODEVWBK,WORLD BANK,,UNO,,,,IGO,DEV,,SLE,SIERRA LEONE,SLE,,,,,,,,1,010,010,01,1,0,8,1,8,5.10948905109489,1,Benin,BN,BN,,9.5,2.25,BN,1,Sierra Leone,SL,SL,,8.5,-11.5,SL,1,Benin,BN,BN,,9.5,2.25,BN,20260317120000,https://developingtelecoms.com/telecom-business/telecom-investment-mergers/19949-world-bank-initiative-aims-to-boost-digital-economy-in-three-african-countries.html
1294689463,20260317,202603,2026,2026.211,GOV,GOVERNMENT,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,1,071,071,07,2,7.4,20,1,10,-5.60747663551402,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317140000,https://dailypost.ng/2026/03/17/edo-traditional-ruler-denies-embezzling-n250m-community-funds-efcc-arrest/
1294705979,20260317,202603,2026,2026.211,NER,NIGER,NER,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,043,043,04,1,2.8,2,1,2,-0.60790273556231,1,Niger,NG,NG,,16,8,NG,1,Armenia,AM,AM,,40,45,AM,1,Benin,BN,BN,,9.5,2.25,BN,20260317153000,https://www.getsurrey.co.uk/news/uk-world-news/foreign-office-warns-against-travel-33598755
1294704958,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,BFA,BURKINA FASO,BFA,,,,,,,,0,160,160,16,4,-4,8,1,8,-0.60790273556231,1,Benin,BN,BN,,9.5,2.25,BN,1,Burkina Faso,UV,UV,,13,-2,UV,1,Benin,BN,BN,,9.5,2.25,BN,20260317153000,https://www.getsurrey.co.uk/news/uk-world-news/foreign-office-warns-against-travel-33598755
1294748373,20260317,202603,2026,2026.211,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-0.41322314049587,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317194500,https://thenationonlineng.net/benin-queen-palace-officials-face-possible-removal-after-pellers-unauthorised-visit/
1294710262,20260317,202603,2026,2026.211,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,043,043,04,1,2.8,10,1,10,0.451807228915659,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317160000,https://punchng.com/just-in-benin-queen-others-risk-expulsion-over-pellers-unauthorised-palace-visit/
1294699224,20260317,202603,2026,2026.211,HLH,PHYSICIAN,,,,,,HLH,,,,,,,,,,,,,1,040,040,04,1,1,10,1,10,-0.69204152249135,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317143000,https://lanouvelletribune.info/2026/03/benin-ce-quil-faut-retenir-de-la-rencontre-entre-talon-et-les-medecins-en-formation/
1294748531,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,090,090,09,2,-2,4,1,4,-0.41322314049587,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317194500,https://thenationonlineng.net/benin-queen-palace-officials-face-possible-removal-after-pellers-unauthorised-visit/
1294689464,20260317,202603,2026,2026.211,GOV,GOVERNMENT,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,1,120,120,12,3,-4,20,1,10,-5.60747663551402,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317140000,https://dailypost.ng/2026/03/17/edo-traditional-ruler-denies-embezzling-n250m-community-funds-efcc-arrest/
1294704955,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,BFA,BURKINA FASO,BFA,,,,,,,,0,042,042,04,1,1.9,2,1,2,-0.60790273556231,1,Armenia,AM,AM,,40,45,AM,1,Niger,NG,NG,,16,8,NG,1,Benin,BN,BN,,9.5,2.25,BN,20260317153000,https://www.getsurrey.co.uk/news/uk-world-news/foreign-office-warns-against-travel-33598755
1294774757,20260317,202603,2026,2026.211,MED,MEDIA,,,,,,MED,,,BEN,BENIN,BEN,,,,,,,,1,042,042,04,1,1.9,4,1,4,-1.20481927710844,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317230000,https://theeagleonline.com.ng/benin-traditional-council-sanctions-queen-chief-over-pellers-visit/
1294704961,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,NER,NIGER,NER,,,,,,,,0,160,160,16,4,-4,2,1,2,-0.60790273556231,1,Armenia,AM,AM,,40,45,AM,1,Niger,NG,NG,,16,8,NG,1,Benin,BN,BN,,9.5,2.25,BN,20260317153000,https://www.getsurrey.co.uk/news/uk-world-news/foreign-office-warns-against-travel-33598755
1294718512,20260317,202603,2026,2026.211,GOV,GOVERNMENT,,,,,,GOV,,,CVL,COMMUNITY,,,,,,CVL,,,1,071,071,07,2,7.4,4,1,4,-5.43806646525679,1,Nigeria,NI,NI,,10,8,NI,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317164500,https://www.nigerianeye.com/2026/03/edo-traditional-ruler-denies-embezzling.html
1294689023,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,020,020,02,1,3,10,1,10,-5.60747663551402,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317140000,https://dailypost.ng/2026/03/17/edo-traditional-ruler-denies-embezzling-n250m-community-funds-efcc-arrest/
1294733757,20260317,202603,2026,2026.211,CRM,ASSAILANT,,,,,,CRM,,,NGA,NIGERIA,NGA,,,,,,,,1,017,017,01,1,0,4,1,4,-6.69856459330143,1,Benin,BN,BN,,9.5,2.25,BN,4,"Babana, Niger, Nigeria",NI,NI31,5885,10.4295,3.81495,-2001289,1,Benin,BN,BN,,9.5,2.25,BN,20260317181500,https://saharareporters.com/2026/03/17/bandits-attack-immigration-checkpoint-niger-state-abduct-officer-steal-two-ak-47-rifles
1294710921,20260317,202603,2026,2026.211,LAB,STAFF MEMBER,,,,,,LAB,,,BEN,BENIN,BEN,,,,,,,,0,173,173,17,4,-5,1,1,1,0.451807228915659,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317160000,https://punchng.com/just-in-benin-queen-others-risk-expulsion-over-pellers-unauthorised-palace-visit/
1294654459,20260317,202603,2026,2026.211,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,010,010,01,1,0,8,1,4,-1.88679245283019,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317103000,https://www.thisdaylive.com/2026/03/17/crisis-rocks-edo-apc-as-members-allege-imposition-of-non-party-member-as-ovia-north-east-chairman/
1294598230,20260317,202603,2026,2026.211,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,043,043,04,1,2.8,3,1,3,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294648936,20260317,202603,2026,2026.211,CVL,CITIZEN,,,,,,CVL,,,,,,,,,,,,,1,010,010,01,1,0,6,1,6,-1.44578313253012,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317093000,https://lanouvelletribune.info/2026/03/presidentielle-au-benin-frejus-boris-sonon-mobilise-djidja-et-abomey-pour-le-vote/
1294654872,20260317,202603,2026,2026.211,GOV,GOVERNMENT,,,,,,GOV,,,LEG,CONGRESS,,,,,,LEG,,,1,110,110,11,3,-2,6,1,6,-1.88679245283019,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317103000,https://www.thisdaylive.com/2026/03/17/crisis-rocks-edo-apc-as-members-allege-imposition-of-non-party-member-as-ovia-north-east-chairman/
1294598700,20260317,202603,2026,2026.211,MED,CORRESPONDENT,,,,,,MED,,,EDU,SCHOOL,,,,,,EDU,,,1,042,042,04,1,1.9,5,1,5,-7.2463768115942,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260317023000,https://punchng.com/protesters-demand-students-expulsion-after-bullying-incident-in-edo/
1294655951,20260317,202603,2026,2026.211,EDU,STUDENT,,,,,,EDU,,,,,,,,,,,,,1,085,085,08,2,7,10,1,10,1.71428571428571,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260317101500,https://www.africatopsuccess.com/fin-de-greve-des-etudiants-en-sante-talon-promet-un-cadre-plus-protecteur/
